Time	Watts																	
																		
0	7		13.28	5.18875														0
1	7		18.46875															0
2	16.1																	0
3	16.1																	0
4	21.4																	0
5	11.8																	0
6	11.7																	0
7	21.6																	0
8	12.8																	0
9	13.1																	0
10	13.4																	0
11	13.5																	0
12	13.4																	0
13	23.5																	0
14	12.6																	0
15	12.5																	0
16	12.4																	0
17	12.3																	0
18	12.2																	0
19	22.9																	0
20	12.6																	0
21	12.4																	0
22	12.3																	0
23	12.2																	0
24	12.1																	0
25	22																	0
26	12																	0
27	11.8																	0
28	11.7																	0
29	11.6																	0
30	11.5																	0
31	21.6																	0
32	12.2																	0
33	12																	0
34	11.9																	0
35	11.8																	0
36	11.7																	0
37	21.8																	0
38	11.8																	0
39	11.7																	0
40	11.7																	0
41	11.6																	0
42	11.5																	0
43	22.2																	0
44	11.1																	0
45	11.1																	0
46	11																	0
47	11																	0
48	10.9																	0
49	22.2																	0
50	10.9																	0
51	10.9																	0
52	10.9																	0
53	11																	0
54	11																	0
55	22																	0
56	10.7																	0
57	10.7																	0
58	10.7																	0
59	10.7																	0
60	10.8																	0
61	22																	0
62	10.7																	0
63	10.7																	0
64	10.7																	0
65	10.8																	0
66	10.9																	0
67	21.2																	0
68	10.9																	0
69	10.9																	0
70	10.9																	0
71	10.9																	0
72	11.1																	0
73	20.8																	0
74	11.1																	0
75	11																	0
76	11																	0
77	11																	0
78	11.2																	0
79	20.8																	0
80	10.9																	0
81	11																	0
82	11.2																	0
83	11.2																	0
84	11.6																	0
85	20																	0
86	11.1																	0
87	11																	0
88	11																	0
89	11																	0
90	11.4																	0
91	18.7																	0
92	11.3																	0
93	11.2																	0
94	11.2																	0
95	11.2																	0
96	11.6																	0
97	18.5																	0
98	11.1																	0
99	11																	0
100	11																	0
101	11																	0
102	11.6																	0
103	18.3																	0
104	10.7																	0
105	10.7																	0
106	10.7																	0
107	10.8																	0
108	16.3																	0
109	16.4																	0
110	10.9																	0
111	10.9																	0
112	10.9																	0
113	10.9																	0
114	16.5																	0
115	16.5																	0
116	11.1																	0
117	11																	0
118	11																	0
119	11.1																	0
120	17.3																	0
121	17.1																	0
122	11.3																	0
123	11.2																	0
124	11.2																	0
125	11.2																	0
126	17.7																	0
127	17.4																	0
128	10.9																	0
129	10.8																	0
130	10.8																	0
131	10.8																	0
132	18.1																	0
133	17.7																	0
134	11.1																	0
135	11																	0
136	11																	0
137	11																	0
138	18.3																	0
139	17.8																	0
140	11.1																	0
141	11																	0
142	11																	0
143	11																	0
144	18.5																	0
145	18																	0
146	10.7																	0
147	10.7																	0
148	10.7																	0
149	10.8																	0
150	19.6																	0
151	13.6																	0
152	13.3																	0
153	13																	0
154	12.7																	0
155	12.5																	0
156	20																	0
157	13.4																	0
158	13.1																	0
159	12.7																	0
160	12.5																	0
161	12.3																	0
162	20.2																	0
163	13																	0
164	12.7																	0
165	12.5																	0
166	12.3																	0
167	12.1																	0
168	21																	0
169	12.4																	0
170	12.1																	0
171	12																	0
172	11.9																	0
173	11.8																	0
174	21.2																	0
175	11.8																	0
176	11.7																	0
177	11.5																	0
178	11.5																	0
179	11.4																	0
180	22.2																	0
181	11.3																	0
182	11.2																	0
183	11.2																	0
184	11.2																	0
185	11.1																	0
186	22.2																	0
187	11.1																	0
188	11.1																	0
189	11																	0
190	11																	0
191	11																	0
192	22																	0
193	10.9																	0
194	10.9																	0
195	10.9																	0
196	10.9																	0
197	10.9																	0
198	22																	0
199	11.8																	0
200	11.6																	0
201	11.6																	0
202	11.5																	0
203	11.4																	0
204	22																	0
205	11.1																	0
206	11.1																	0
207	11																	0
208	11																	0
209	11.1																	0
210	21.2																	0
211	11.1																	0
212	11.1																	0
213	11.1																	0
214	11																	0
215	11.2																	0
216	21																	0
217	10.7																	0
218	10.7																	0
219	10.7																	0
220	10.8																	0
221	11.1																	0
222	20																	0
223	11.1																	0
224	11																	0
225	11																	0
226	11.1																	0
227	11.3																	0
228	20																	0
229	11.1																	0
230	11																	0
231	11.1																	0
232	11.1																	0
233	11.4																	0
234	19.2																	0
235	10.9																	0
236	10.9																	0
237	10.9																	0
238	11																	0
239	11.4																	0
240	19.2																	0
241	11.1																	0
242	11																	0
243	11																	0
244	11																	0
245	11.5																	0
246	18.5																	0
247	10.9																	0
248	10.9																	0
249	10.9																	0
250	11																	0
251	25.1																	0
252	25.1																	0
253	25.1																	0
254	24.9																	0
255	17.3																	0
256	11.1																	0
257	11.3																	0
258	20.6																	0
259	13.2																	0
260	12.9																	0
261	12.6																	0
262	12.5																	0
263	12.6																	0
264	20.4																	0
265	12.2																	0
266	12																	0
267	11.9																	0
268	11.8																	0
269	12.3																	0
270	19.8																	0
271	10.7																	0
272	10.8																	0
273	10.8																	0
274	10.8																	0
275	16.5																	0
276	16.7																	0
277	10.9																	0
278	10.8																	0
279	10.8																	0
280	10.9																	0
281	17.5																	0
282	17.4																	0
283	10.9																	0
284	10.9																	0
285	10.9																	0
286	10.9																	0
287	19																	0
288	18.5																	0
289	11.1																	0
290	11																	0
291	11																	0
292	10.9																	0
293	19.4																	0
294	18.8																	0
295	10.7																	0
296	10.7																	0
297	10.9																	0
298	10.9																	0
299	21																	0
300	13																	0
301	12.7																	0
302	13																	0
303	19.6																	0
304	19.5																	0
305	20.1																	0
306	20.4																	0
307	20.2																	0
308	20.1																	0
309	20.1																	0
310	20																	0
311	20.4																	0
312	20.7																	0
313	20.6																	0
314	20.5																	0
315	14.6																	0
