Time	Watts			
				
0	7.2		13.37266667	4.627333333
1	0		18	
2	14.4			
3	14.6			
4	14.2			
5	13.9			
6	19.4			
7	11.1			
8	11			
9	16.3			
10	10.7			
11	10.9			
12	17.9			
13	10.9			
14	11.1			
15	11.5			
16	11.4			
17	11.8			
18	16.9			
19	11.1			
20	11.4			
21	11.6			
22	11.5			
23	12			
24	12.5			
25	12.2			
26	12.7			
27	12.5			
28	12.3			
29	12.9			
30	13			
31	12.8			
32	13.2			
33	12.9			
34	12.7			
35	18.5			
36	12.2			
37	12.2			
38	12.5			
39	12.4			
40	12.2			
41	19.4			
42	11.8			
43	11.9			
44	12.2			
45	12.1			
46	11.9			
47	20.2			
48	11.1			
49	11.5			
50	11.7			
51	11.6			
52	11.6			
53	19.8			
54	11.1			
55	16.3			
56	10.9			
57	10.9			
58	11.1			
59	18.3			
60	11.3			
61	11.8			
62	11.8			
63	11.8			
64	12			
65	12.6			
66	12.6			
67	12.8			
68	12.6			
69	12.4			
70	12.8			
71	13.1			
72	13.3			
73	13.3			
74	13			
75	12.8			
76	13.2			
77	13.4			
78	13.7			
79	13.4			
80	13.1			
81	12.8			
82	18.1			
83	17.5			
84	17.3			
85	11.1			
86	11			
87	11			
88	18.7			
89	12.8			
90	13.2			
91	12.9			
92	12.7			
93	12.5			
94	20			
95	13.4			
96	13.4			
97	13.1			
98	12.8			
99	12.6			
100	19.8			
101	19.1			
102	12.4			
103	12.2			
104	12.1			
105	12.1			
106	18.5			
107	18.2			
108	11.3			
109	11.2			
110	11.1			
111	11.3			
112	17.5			
113	17.3			
114	10.9			
115	10.9			
116	10.8			
117	11.3			
118	17.9			
119	17.4			
120	10.7			
121	10.6			
122	10.7			
123	16.1			
124	16.3			
125	15.9			
126	15.3			
127	14.8			
128	14.3			
129	14.7			
130	15.1			
131	14.7			
132	14.3			
133	13.8			
134	13.5			
135	18.7			
136	18.5			
137	11.1			
138	11			
139	11			
140	11			
141	19.8			
142	19.3			
143	10.7			
144	10.6			
145	10.7			
146	10.7			
147	21			
148	14.4			
149	13.9			
150	13.6			
151	13.3			
152	13.1			
153	21.4			
154	13.4			
155	13.1			
156	12.8			
157	12.6			
158	12.4			
159	21.6			
160	12.2			
161	12			
162	11.9			
163	11.8			
164	11.8			
165	22			
166	11.8			
167	11.7			
168	11.6			
169	11.5			
170	11.7			
171	21.8			
172	11.3			
173	11.2			
174	11.2			
175	11.1			
176	11.4			
177	21.4			
178	10.7			
179	10.7			
180	10.7			
181	10.7			
182	11.1			
183	20.4			
184	11.1			
185	11			
186	11			
187	11			
188	11.5			
189	19.2			
190	11.1			
191	11			
192	11			
193	11			
194	11.6			
195	18.7			
196	10.9			
197	10.9			
198	10.9			
199	10.9			
200	16.1			
201	16.3			
202	11.1			
203	11			
204	11			
205	11			
206	16.7			
207	16.8			
208	10.7			
209	10.7			
210	10.7			
211	10.8			
212	17.1			
213	17			
214	11.8			
215	22			
216	21.5			
217	11.5			
218	17.3			
219	17.2			
220	11.5			
221	11.4			
222	11.6			
223	11.5			
224	17.9			
225	17.9			
226	10.9			
227	10.9			
228	10.9			
229	10.9			
230	17.5			
231	17.3			
232	11.5			
233	11.4			
234	11.3			
235	11.3			
236	17.1			
237	17			
238	10.7			
239	10.7			
240	10.7			
241	10.6			
242	17.5			
243	17.3			
244	10.9			
245	10.8			
246	10.7			
247	10.8			
248	18.3			
249	17.9			
250	11.1			
251	11			
252	11			
253	11			
254	18.5			
255	18			
256	10.9			
257	10.9			
258	10.9			
259	10.9			
260	18.3			
261	17.9			
262	11.1			
263	11.1			
264	11			
265	11			
266	18.3			
267	17.9			
268	11.3			
269	11.2			
270	11.2			
271	11.2			
272	18.1			
273	17.7			
274	10.5			
275	10.6			
276	10.6			
277	10.7			
278	18.3			
279	17.8			
280	11.1			
281	11.1			
282	11.1			
283	11.1			
284	19			
285	18.5			
286	11.1			
287	11			
288	11			
289	11			
290	18.3			
291	17.9			
292	11.1			
293	11			
294	11			
295	11			
296	18.5			
297	18			
298	11.1			
299	11			
300	11			
301	11.1			
302	18.1			
303	17.7			
304	10.7			
305	11.2			
306	19.6			
307	19.5			
308	20			
309	20.4			
310	20.3			
311	20.2			
312	20.1			
313	20			
314	20.2			
315	20.8			
316	20.7			
317	20.5			
318	19.9			
