Time	Watts			
				
0	7		17.54833333	5.409561404
1	6.7		22.95789474	
2	20.2			
3	19.9			
4	19.7			
5	20.2			
6	20.2			
7	20			
8	19.9			
9	19.8			
10	19.6			
11	20.1			
12	20.1			
13	19.9			
14	19.7			
15	19.6			
16	19.5			
17	19.9			
18	20			
19	19.8			
20	19.7			
21	19.5			
22	19.4			
23	19.7			
24	19.9			
25	19.7			
26	19.5			
27	19.5			
28	19.3			
29	19.7			
30	19.9			
31	19.7			
32	19.5			
33	19.4			
34	19.2			
35	19.5			
36	19.9			
37	19.7			
38	19.5			
39	19.4			
40	19.2			
41	19.5			
42	19.9			
43	19.7			
44	19.6			
45	19.4			
46	19.3			
47	19.5			
48	19.9			
49	19.7			
50	19.6			
51	19.4			
52	19.3			
53	19.5			
54	19.9			
55	19.7			
56	19.6			
57	19.4			
58	19.3			
59	19.3			
60	19.9			
61	19.7			
62	19.5			
63	19.4			
64	19.2			
65	19.3			
66	19.9			
67	19.7			
68	19.6			
69	19.4			
70	19.3			
71	19.3			
72	19.9			
73	19.7			
74	19.6			
75	19.4			
76	19.3			
77	19.3			
78	19.9			
79	19.8			
80	19.6			
81	19.4			
82	19.3			
83	19.2			
84	24.7			
85	18.7			
86	18.6			
87	18.7			
88	18.6			
89	18.6			
90	24.7			
91	19			
92	18.9			
93	18.8			
94	18.8			
95	18.8			
96	23.9			
97	23.3			
98	17.9			
99	17.9			
100	18			
101	18.1			
102	23.7			
103	23.1			
104	22.6			
105	22.1			
106	21.7			
107	21.3			
108	21.6			
109	21.4			
110	21			
111	20.6			
112	20.4			
113	20.1			
114	20.6			
115	20.5			
116	20.3			
117	20			
118	19.8			
119	19.7			
120	20.1			
121	20.2			
122	19.9			
123	19.8			
124	19.7			
125	19.5			
126	19.9			
127	20.1			
128	19.9			
129	19.7			
130	19.6			
131	19.4			
132	19.8			
133	20			
134	19.8			
135	19.7			
136	19.5			
137	19.4			
138	19.7			
139	19.9			
140	19.7			
141	19.6			
142	19.4			
143	19.3			
144	19.6			
145	19.9			
146	19.7			
147	19.6			
148	19.5			
149	19.4			
150	19.6			
151	19.9			
152	19.7			
153	14			
154	13.6			
155	13.3			
156	13.6			
157	14.2			
158	13.9			
159	13.5			
160	13.2			
161	13			
162	13.3			
163	18.5			
164	11.5			
165	11.4			
166	11.3			
167	11.3			
168	11.8			
169	18.3			
170	10.9			
171	10.8			
172	11			
173	10.9			
174	16.1			
175	16.3			
176	10.9			
177	10.9			
178	10.9			
179	10.9			
180	16.3			
181	16.4			
182	10.5			
183	10.5			
184	10.6			
185	10.6			
186	16.3			
187	16.4			
188	10.7			
189	10.7			
190	10.8			
191	10.8			
192	16.7			
193	16.7			
194	10.9			
195	10.9			
196	10.9			
197	10.9			
198	17.3			
199	17.2			
200	11.1			
201	11			
202	11			
203	11			
204	17.5			
205	17.4			
206	10.7			
207	10.8			
208	10.7			
209	10.8			
210	17.5			
211	17.3			
212	10.9			
213	11.2			
214	11.2			
215	11.1			
216	17.7			
217	18			
218	11.1			
219	11.1			
220	11.1			
221	11.2			
222	17.1			
223	17			
224	11.3			
225	11.3			
226	11.2			
227	11.2			
228	16.7			
229	16.7			
230	10.7			
231	10.7			
232	10.7			
233	10.7			
234	17.3			
235	17.2			
236	11.3			
237	11.2			
238	11.2			
239	11.2			
240	17.3			
241	17.2			
242	16.6			
243	11.5			
244	11.4			
245	11.4			
246	17.3			
247	17.8			
248	18.3			
249	18.7			
250	18.7			
251	18.6			
252	19.1			
253	19.4			
254	19.3			
255	19.1			
256	19.1			
257	19			
258	19.3			
259	19.6			
260	19.5			
261	19.4			
262	19.2			
263	19.1			
264	19.3			
265	19.8			
266	19.6			
267	19.5			
268	19.3			
269	19.2			
270	19.4			
271	19.9			
272	19.7			
273	19.6			
274	19.4			
275	19.3			
276	19.4			
277	19.9			
278	19.7			
279	19.5			
280	19.4			
281	19.2			
282	19.3			
283	19.8			
284	19.7			
285	19.5			
286	19.4			
287	19.2			
288	19.3			
289	19.9			
290	19.7			
291	19.5			
292	19.4			
293	19.2			
294	19.2			
295	24.3			
296	18.3			
297	18.2			
298	18.2			
299	18.2			
300	18.3			
301	24.3			
302	23.9			
303	23.7			
304	23.4			
305	23.2			
306	23.1			
307	23.3			
308	23.4			
309	23.2			
310	23			
311	22.9			
312	22.8			
313	22.9			
314	23.2			
315	23.1			
316	23			
317	22.8			
318	22.7			
