Time	Watts			
				
0	6.6		17.03333333	4.51372549
1	0		21.54705882	
2	8.3			
3	23.3			
4	22.7			
5	22.1			
6	21.7			
7	21.3			
8	21.2			
9	21.5			
10	21.1			
11	20.7			
12	20.4			
13	20.1			
14	20.2			
15	20.5			
16	20.3			
17	20			
18	19.8			
19	19.7			
20	19.8			
21	20.2			
22	20			
23	19.8			
24	19.6			
25	19.5			
26	19.5			
27	20.1			
28	19.8			
29	19.7			
30	19.5			
31	19.4			
32	19.4			
33	24.5			
34	18.5			
35	18.5			
36	18.4			
37	18.4			
38	18.5			
39	24.3			
40	18.5			
41	18.4			
42	18.4			
43	18.4			
44	18.5			
45	23.9			
46	18.7			
47	18.6			
48	18.6			
49	18.6			
50	18.6			
51	24.1			
52	23.4			
53	18.1			
54	18.2			
55	18.2			
56	18.3			
57	24.3			
58	24.4			
59	24.5			
60	24.7			
61	24.9			
62	24.4			
63	24.4			
64	23.9			
65	18.3			
66	18.3			
67	18.4			
68	18.4			
69	23.9			
70	23.4			
71	22.8			
72	22.2			
73	21.8			
74	21.3			
75	21.6			
76	21.5			
77	21.1			
78	20.7			
79	20.6			
80	20.8			
81	21.3			
82	21.7			
83	21.8			
84	21.5			
85	21.1			
86	20.7			
87	20.8			
88	21.1			
89	20.8			
90	20.5			
91	20.2			
92	20			
93	20.2			
94	20.5			
95	20.2			
96	20			
97	19.8			
98	19.7			
99	19.8			
100	20.3			
101	20.2			
102	20			
103	19.8			
104	19.7			
105	19.8			
106	19.7			
107	11.1			
108	11.1			
109	11.1			
110	11.1			
111	17.7			
112	17.6			
113	11.3			
114	11.3			
115	11.2			
116	11.2			
117	18.5			
118	18.2			
119	11.3			
120	11.2			
121	11.4			
122	11.3			
123	19.6			
124	19.1			
125	11.1			
126	11.1			
127	11.1			
128	11.1			
129	20.4			
130	15			
131	14.5			
132	14			
133	13.7			
134	13.3			
135	21			
136	14.2			
137	13.7			
138	13.4			
139	13.2			
140	12.9			
141	22			
142	12.8			
143	12.6			
144	12.4			
145	12.2			
146	12.1			
147	22			
148	12			
149	11.8			
150	11.7			
151	11.7			
152	11.7			
153	22.7			
154	11.5			
155	11.4			
156	11.3			
157	11.3			
158	11.5			
159	22.5			
160	11.3			
161	11.2			
162	11.2			
163	11.1			
164	11.5			
165	20.8			
166	10.9			
167	10.8			
168	10.9			
169	10.9			
170	11.4			
171	20			
172	11.1			
173	11.1			
174	11.1			
175	11.1			
176	16.5			
177	16.7			
178	11.3			
179	11.2			
180	11.5			
181	11.5			
182	17.1			
183	17.2			
184	11.5			
185	11.4			
186	11.3			
187	11.3			
188	18.1			
189	17.9			
190	10.7			
191	10.8			
192	10.9			
193	10.9			
194	19.6			
195	19			
196	11.1			
197	11.1			
198	11			
199	11.1			
200	20.8			
201	14.6			
202	14.1			
203	13.7			
204	13.4			
205	13.2			
206	21.4			
207	13.4			
208	13.1			
209	12.9			
210	12.6			
211	12.6			
212	21.2			
213	12.8			
214	12.6			
215	12.4			
216	12.2			
217	12.4			
218	21.8			
219	16.5			
220	16.3			
221	11.1			
222	11			
223	11.5			
224	21.4			
225	10.9			
226	10.9			
227	10.9			
228	10.9			
229	16.5			
230	16.8			
231	11.1			
232	11.1			
233	11.1			
234	11.1			
235	17.7			
236	17.7			
237	10.5			
238	10.5			
239	10.6			
240	10.7			
241	19.4			
242	19			
243	11.1			
244	11.1			
245	11			
246	11.2			
247	20			
248	19.4			
249	19.1			
250	19.4			
251	19.5			
252	19.5			
253	20			
254	20			
255	19.8			
256	19.6			
257	19.5			
258	19.6			
259	20.1			
260	20.1			
261	19.9			
262	19.6			
263	19.5			
264	19.7			
265	20.1			
266	20			
267	19.8			
268	19.6			
269	19.5			
270	19.6			
271	20.1			
272	19.9			
273	19.8			
274	19.6			
275	19.5			
276	19.7			
277	20.2			
278	19.9			
279	19.8			
280	19.6			
281	19.5			
282	19.7			
283	20.1			
284	19.9			
285	19.7			
286	19.5			
287	19.6			
288	19.7			
289	20			
290	19.8			
291	19.7			
292	19.5			
293	19.6			
294	19.7			
295	20			
296	19.8			
297	19.7			
298	19.5			
299	19.7			
300	19.8			
301	20			
302	20			
303	20.3			
304	20.5			
305	21			
306	21.4			
307	21.8			
308	21.9			
309	22			
310	22			
311	22.3			
312	22.4			
313	22.8			
314	22.8			
315	22.7			
316	22.6			
