Time	Watts			
				
0	7.2		13.15066667	6.925803922
1	6.7		20.07647059	
2	19.4			
3	19.3			
4	10.7			
5	10.7			
6	10.8			
7	10.8			
8	11.5			
9	21.6			
10	14			
11	13.5			
12	13.2			
13	13			
14	13.1			
15	19.4			
16	10.9			
17	10.9			
18	10.9			
19	10.8			
20	11.4			
21	18.7			
22	10.7			
23	10.7			
24	10.7			
25	10.8			
26	11.3			
27	18.5			
28	11.1			
29	11			
30	11			
31	11.1			
32	11.5			
33	19			
34	11.1			
35	11.1			
36	11			
37	11			
38	11.5			
39	18.3			
40	11.5			
41	11.4			
42	11.3			
43	11.3			
44	11.8			
45	18.3			
46	10.7			
47	10.7			
48	10.7			
49	10.8			
50	16.3			
51	16.5			
52	15.9			
53	15.3			
54	14.7			
55	14.3			
56	14.5			
57	14.9			
58	14.5			
59	14			
60	13.6			
61	13.3			
62	13.7			
63	14.2			
64	13.8			
65	13.7			
66	13.5			
67	13.2			
68	13.6			
69	14.1			
70	13.8			
71	13.4			
72	13.1			
73	12.9			
74	13.3			
75	13.8			
76	13.4			
77	13			
78	12.8			
79	12.5			
80	13			
81	13.5			
82	13.2			
83	13			
84	12.7			
85	12.5			
86	12.9			
87	13.4			
88	13.1			
89	12.8			
90	12.6			
91	12.3			
92	12.7			
93	13.3			
94	13			
95	12.7			
96	12.5			
97	12.3			
98	12.9			
99	13.4			
100	13.1			
101	12.9			
102	12.7			
103	12.4			
104	12.9			
105	13.5			
106	13.1			
107	12.8			
108	12.6			
109	12.4			
110	12.9			
111	13.4			
112	13.1			
113	12.9			
114	12.7			
115	12.5			
116	13			
117	13.5			
118	13.2			
119	12.9			
120	12.7			
121	12.4			
122	13			
123	13.5			
124	13.2			
125	13			
126	12.7			
127	12.5			
128	13.1			
129	13.5			
130	13.2			
131	13			
132	12.8			
133	12.6			
134	13.1			
135	13.6			
136	13.3			
137	13			
138	12.7			
139	12.5			
140	13.1			
141	13.5			
142	13.1			
143	12.9			
144	12.6			
145	12.4			
146	13			
147	13.5			
148	13.2			
149	12.9			
150	12.7			
151	12.4			
152	13			
153	13.5			
154	13.2			
155	12.9			
156	12.7			
157	12.5			
158	13.1			
159	13.5			
160	13.2			
161	12.9			
162	12.7			
163	12.5			
164	13.1			
165	13.5			
166	13.2			
167	12.9			
168	12.7			
169	12.5			
170	13.1			
171	13.5			
172	13.2			
173	13			
174	12.7			
175	12.5			
176	13.1			
177	13.5			
178	13.2			
179	12.9			
180	12.7			
181	12.5			
182	13.1			
183	13.5			
184	13.1			
185	12.9			
186	12.7			
187	12.5			
188	17.9			
189	17.6			
190	11.3			
191	11.2			
192	11.2			
193	11.2			
194	17.7			
195	17.5			
196	11.1			
197	11			
198	11			
199	11			
200	17.7			
201	17.4			
202	10.7			
203	10.7			
204	10.8			
205	10.8			
206	17.7			
207	17.4			
208	11.3			
209	11.2			
210	11.2			
211	20			
212	20.4			
213	20.6			
214	13			
215	12.7			
216	12.6			
217	12.4			
218	12.8			
219	18.3			
220	11.1			
221	11.1			
222	11			
223	11			
224	11.6			
225	18.1			
226	10.9			
227	10.9			
228	10.9			
229	10.9			
230	16.1			
231	16.3			
232	10.9			
233	10.9			
234	11			
235	11			
236	16.1			
237	16.2			
238	15.6			
239	10.5			
240	10.5			
241	10.6			
242	15.7			
243	15.9			
244	15.3			
245	14.8			
246	14.3			
247	13.9			
248	14.2			
249	14.6			
250	14.2			
251	13.8			
252	13.4			
253	13.2			
254	13.6			
255	14			
256	13.7			
257	13.3			
258	13.1			
259	13.1			
260	13.6			
261	14			
262	13.6			
263	13.3			
264	13			
265	12.7			
266	13.3			
267	13.7			
268	13.4			
269	13.1			
270	12.8			
271	12.6			
272	13.1			
273	13.6			
274	13.3			
275	13			
276	12.7			
277	12.5			
278	13			
279	13.5			
280	13.2			
281	13			
282	12.7			
283	12.4			
284	13			
285	13.5			
286	13.2			
287	12.8			
288	12.6			
289	12.3			
290	12.9			
291	13.4			
292	13.1			
293	12.9			
294	12.6			
295	12.4			
296	13			
297	13.4			
298	13.1			
299	12.9			
300	12.6			
301	12.4			
302	13.1			
303	23.3			
304	22.7			
305	22.3			
306	21.9			
307	21.6			
308	21.6			
309	21.9			
310	21.6			
311	21.4			
312	21.1			
313	20.9			
314	20.7			
315	21.2			
316	21			
