Time	Watts																	
																		
0	7.2		13.49633333	6.903666667														0
1	6.7		20.4															0
2	13.6																	0
3	13.4																	0
4	22.9																	0
5	12																	0
6	12																	0
7	11.9																	0
8	11.9																	0
9	11.9																	0
10	22.7																	0
11	12																	0
12	11.9																	0
13	12																	0
14	12.6																	0
15	13																	0
16	24.5																	0
17	13.8																	0
18	13.5																	0
19	13.3																	0
20	13																	0
21	12.9																	0
22	22.5																	0
23	12.2																	0
24	12.1																	0
25	12																	0
26	11.9																	0
27	11.9																	0
28	22.5																	0
29	12																	0
30	11.8																	0
31	11.8																	0
32	11.8																	0
33	11.7																	0
34	22.9																	0
35	12																	0
36	11.9																	0
37	11.8																	0
38	11.8																	0
39	11.8																	0
40	22.7																	0
41	12																	0
42	11.9																	0
43	11.8																	0
44	11.7																	0
45	11.7																	0
46	22.7																	0
47	11.3																	0
48	11.3																	0
49	11.3																	0
50	11.6																	0
51	11.6																	0
52	22.9																	0
53	11.5																	0
54	11.4																	0
55	11.5																	0
56	11.5																	0
57	11.5																	0
58	22.7																	0
59	11.8																	0
60	11.7																	0
61	11.7																	0
62	11.6																	0
63	11.7																	0
64	22.7																	0
65	11.3																	0
66	11.3																	0
67	11.3																	0
68	11.3																	0
69	11.4																	0
70	22.7																	0
71	11.5																	0
72	11.5																	0
73	11.5																	0
74	11.5																	0
75	11.6																	0
76	22.7																	0
77	11.3																	0
78	11.2																	0
79	11.3																	0
80	11.3																	0
81	11.4																	0
82	22.2																	0
83	11.3																	0
84	11.3																	0
85	11.3																	0
86	11.4																	0
87	11.5																	0
88	22.2																	0
89	11.5																	0
90	11.4																	0
91	11.5																	0
92	11.5																	0
93	11.6																	0
94	21.4																	0
95	11.1																	0
96	11.1																	0
97	11.1																	0
98	11.2																	0
99	11.5																	0
100	20.8																	0
101	11.3																	0
102	11.3																	0
103	11.3																	0
104	11.3																	0
105	11.6																	0
106	20.8																	0
107	11.1																	0
108	11.1																	0
109	11.2																	0
110	11.2																	0
111	11.6																	0
112	20.2																	0
113	11.5																	0
114	11.5																	0
115	11.4																	0
116	11.5																	0
117	11.8																	0
118	20																	0
119	11.5																	0
120	11.4																	0
121	11.5																	0
122	11.5																	0
123	11.9																	0
124	20.2																	0
125	11.8																	0
126	11.7																	0
127	11.7																	0
128	11.6																	0
129	11.9																	0
130	20.4																	0
131	11.1																	0
132	11.1																	0
133	11.1																	0
134	11.2																	0
135	11.6																	0
136	20																	0
137	11.5																	0
138	11.5																	0
139	11.5																	0
140	11.5																	0
141	11.9																	0
142	19.4																	0
143	11.3																	0
144	11.3																	0
145	11.3																	0
146	11.3																	0
147	11.7																	0
148	19																	0
149	12																	0
150	11.8																	0
151	11.8																	0
152	11.8																	0
153	12.2																	0
154	19.4																	0
155	11.3																	0
156	11.3																	0
157	11.3																	0
158	11.4																	0
159	11.9																	0
160	18.7																	0
161	11.3																	0
162	11.3																	0
163	11.3																	0
164	11.3																	0
165	11.9																	0
166	18.5																	0
167	11.3																	0
168	11.2																	0
169	11.3																	0
170	11.4																	0
171	12																	0
172	18.1																	0
173	11.3																	0
174	11.3																	0
175	11.3																	0
176	11.3																	0
177	11.9																	0
178	18.3																	0
179	11.3																	0
180	11.3																	0
181	11.3																	0
182	11.2																	0
183	16.5																	0
184	16.7																	0
185	11.3																	0
186	11.3																	0
187	11.3																	0
188	11.3																	0
189	16.7																	0
190	16.8																	0
191	11.3																	0
192	11.2																	0
193	11.3																	0
194	11.4																	0
195	17.3																	0
196	17.3																	0
197	11.5																	0
198	11.4																	0
199	11.4																	0
200	11.4																	0
201	17.1																	0
202	17.1																	0
203	12																	0
204	11.9																	0
205	11.9																	0
206	11.8																	0
207	17.5																	0
208	17.4																	0
209	11.5																	0
210	11.5																	0
211	11.5																	0
212	11.4																	0
213	17.9																	0
214	17.7																	0
215	11.8																	0
216	11.7																	0
217	11.7																	0
218	22.7																	0
219	22.7																	0
220	22.2																	0
221	11.1																	0
222	11.1																	0
223	11.3																	0
224	11.4																	0
225	18.1																	0
226	17.9																	0
227	11.8																	0
228	11.7																	0
229	11.7																	0
230	11.7																	0
231	18.3																	0
232	18																	0
233	11.3																	0
234	11.3																	0
235	11.4																	0
236	11.4																	0
237	18.5																	0
238	18.1																	0
239	11.5																	0
240	11.5																	0
241	11.4																	0
242	11.4																	0
243	18.7																	0
244	18.4																	0
245	11.5																	0
246	11.5																	0
247	11.4																	0
248	11.4																	0
249	18.5																	0
250	18.1																	0
251	11.8																	0
252	11.7																	0
253	11.7																	0
254	11.7																	0
255	19.2																	0
256	18.6																	0
257	11.8																	0
258	11.7																	0
259	11.8																	0
260	11.7																	0
261	19.2																	0
262	18.6																	0
263	11.3																	0
264	11.3																	0
265	11.3																	0
266	11.3																	0
267	19.4																	0
268	18.8																	0
269	11.5																	0
270	11.5																	0
271	11.5																	0
272	11.5																	0
273	19.8																	0
274	19.1																	0
275	11.5																	0
276	11.4																	0
277	11.7																	0
278	11.6																	0
279	20.6																	0
280	14.4																	0
281	14																	0
282	13.6																	0
283	13.4																	0
284	13.1																	0
285	20.8																	0
286	13.6																	0
287	13.3																	0
288	13																	0
289	12.8																	0
290	12.7																	0
291	21																	0
292	13.2																	0
293	12.9																	0
294	12.7																	0
295	12.6																	0
296	12.4																	0
297	21																	0
298	13																	0
299	12.7																	0
300	12.6																	0
301	12.5																	0
302	13																	0
303	24.9																	0
304	24.6																	0
305	24																	0
306	23.5																	0
307	23																	0
308	22.7																	0
309	22.7																	0
310	22.9																	0
311	22.5																	0
312	16.3																	0
